,PFE,DHR,SPG,ILMN,SHW,ZBH,CI,DLR,BSX,MOS,AMGN,VMC,ISRG,UHS,ARE,PKI,PKG,EW,APD,RMD,BMY,MAC,MCK,GILD,EQR,IDXX,MLM,IQV,PDCO,SLG,HSIC,WRK,EQIX,PRGO,FRT,REG,AMT,CCI,LLY,UDR,AVB,ALB,KIM,HUM,MRK,ESS,BAX,O,FMC,WY,NUE,BDX,ABBV,MDT,PLD,AIV,ALGN,DVA,COO,UNH,IRM,DGX,WAT,CNC,DRE,EMN,VNO,MTD,VTR,XRAY,BIIB,PPG,CAH,FCX,IFF,INCY,ABT,SBAC,MAA,IP,ECL,CF,REGN,VRTX,LYB,LH,JNJ,AVY,BXP,A,SYK,ZTS,HCA,HOLX,EXR,NEM,HST,PSA,ABC,SEE,TMO
0,0.624386449676535,0.21290316909919532,0.900093793838221,0.32880859316652544,0.46598332622735117,0.7366177786008976,0.2695135992926519,0.33139089730133137,0.796780629473047,0.683583989552127,0.2957692388964736,0.8966804350413102,0.34754469701568547,0.8921077526767274,0.5599553662791265,0.26688334258421575,0.5912950795872595,0.612025278106066,0.406814930601947,0.2566546800468411,0.0779838081238004,0.8153792853180382,0.4238360994549012,0.060321815209459784,0.9183129302354379,0.48014517621660446,0.8627508602208656,0.8514188666720807,0.17981654223015622,0.7402443119823134,0.6020308484446832,0.5060184354072421,0.2517873654208674,0.2760676038624288,0.8737888653577522,0.8820704849805453,0.6372016509941377,0.5314345528926578,0.11316508850268396,0.8836763821841033,0.8693334866010325,0.21492741002155605,0.783166846200499,0.31759715708298464,0.789781651953482,0.934002976636117,0.7182099824392091,0.8252378743071107,0.500197829864505,0.7251822825808298,0.6781145479137234,0.5555554131290983,0.024772955698272925,0.7141380645877543,0.5017301214666531,0.8615894931539478,0.21773759543357268,0.11698112897141069,0.48137980084231025,0.2775534871789586,0.839133659554357,0.5106759021789616,0.6023491777933733,0.11321381036977109,0.5202846171191381,0.5695450879425564,0.8100128015165552,0.16565940491604367,0.9893580037152373,0.687586633402262,0.0,0.6191642785887487,0.11843457538211799,0.3636363510593327,0.30729495627484993,0.36293262692131234,0.43820914645855696,0.4903695224399931,0.6847859731358281,0.5532219927436396,0.7557441580105879,0.8645695347926277,0.030305400226801848,0.08790959958963826,0.6378015738080276,0.6524025000308779,0.3966645941030981,0.552640210638927,0.7426764729213645,0.1900136268608231,0.9292088179081844,0.5006552813476798,0.625135741299559,0.4342284863860497,0.978327588538655,0.1119667814013633,0.7112245032013779,0.9814419746458709,0.32856684151214255,0.8698603424821604,0.16254027198210413
1,0.6006548265739435,0.217396249467129,0.9055540734544496,0.3263547911555738,0.4927322806017152,0.7193181415179465,0.24735140413851336,0.34868409447771015,0.8158953721368782,0.6986215700587359,0.3059331695726083,0.8868152132233356,0.35382408693892065,0.8960994369144387,0.6014688684669584,0.27518957420729995,0.6348194791723403,0.6244890581622149,0.4223110598431001,0.25731189938058946,0.08178780341628626,0.8271562219148976,0.44901268378049736,0.0737266062167287,0.9316605013037792,0.493273090914567,0.8602420328235061,0.8215808818951895,0.1853210219328754,0.7460129027947643,0.5856535140197942,0.5513889603899331,0.22745157072962544,0.2954320230018297,0.8917053350878408,0.9127535570169518,0.6722343034744354,0.5573116915381685,0.10175214833474164,0.8932503778175621,0.8886811566443901,0.23980651460015998,0.7895862577304076,0.28782697169446436,0.7663807811059197,0.9525646711807881,0.7058041878852515,0.851026560959428,0.5320537970427115,0.7375211066644934,0.7030303018626575,0.6337663992874445,0.05174778856771092,0.7180653573167749,0.5201846331141078,0.8652320120502176,0.2094485127019632,0.1334231929260915,0.49588127945473726,0.24736100782847775,0.8816703358172626,0.5186166925826451,0.6096904984208189,0.09561756873326083,0.5402136257445621,0.5864645394107412,0.8179717583129303,0.1843380430750483,0.9963953535995277,0.6737170882354361,0.014786916004570197,0.636957233790026,0.17250251235749886,0.3849129732960576,0.3641248805295768,0.31047090471229516,0.4415102328641631,0.5235407633045732,0.6954041305610538,0.5818615223127592,0.7780532089354326,0.8814568960061763,0.033892157272554575,0.074198952727289,0.6537785678727264,0.6585894054005066,0.3993690144409993,0.5801824986963136,0.7553294543140763,0.20215929373015093,0.9381338161671969,0.5086645348357919,0.6414184398729423,0.4385526201843407,1.0,0.13062794929978389,0.74285710115127,1.0,0.36561589949133216,0.8802395173105789,0.17618602859722554
2,0.6423894095900408,0.24838705991447696,0.9047862521451366,0.32672028831894834,0.49219671625159866,0.7384981696528842,0.22637840477195928,0.35281945541329157,0.844064456489567,0.775062634177682,0.3228304692653974,0.8832156359371869,0.38673607317058256,0.8833257689086832,0.5950822507869373,0.3069700405041242,0.6451697813615594,0.6755409641816663,0.3985670749109459,0.2846971525955654,0.1003327112758325,0.8583304386437826,0.46404622353998887,0.10902584943059908,0.9236518771956659,0.4980680203452417,0.8234946134861013,0.8534892377314115,0.2189602348733548,0.7407532012996795,0.6108746240280206,0.5949074145616,0.20288616851910757,0.37239325855465777,0.8971466573028133,0.9154216059855329,0.614533580916255,0.522577405303344,0.12345281267207833,0.8764958398068146,0.875128517390298,0.27804655143778356,0.7960056692603161,0.29038007535382443,0.7683307237427422,0.9479741423898382,0.723970057076796,0.8137205125604474,0.5472893383666605,0.7358385105692311,0.7383838128902477,0.6779064946708496,0.06963937934994156,0.719305488621827,0.5021914050599695,0.8536425129744379,0.21340341453663886,0.10188675326405944,0.5516561166214472,0.2695590856996947,0.8948182074050565,0.5184401946727518,0.682246389596317,0.11321381036977109,0.5160143285990817,0.6394198441699174,0.8282412757287614,0.2510551881069071,0.9895296847234121,0.6848127772773154,0.05211417980858639,0.6666666666666666,0.1740474452526065,0.40812378360981527,0.41785495920110666,0.34594701352113694,0.4761708531007105,0.4643969268087268,0.6922346071237017,0.6157517124206282,0.7637525128850137,0.8950330495510215,0.04135153320379671,0.09641464884031972,0.6822175978047237,0.6823056661980309,0.39305847105334896,0.5733376785403884,0.7539540435690839,0.2739540599242104,0.9505070529337576,0.5156546469535643,0.6768786085146844,0.46222119296972297,0.9525659398280791,0.08086491023371573,0.7816325249646146,0.9438430583649381,0.3935652236439349,0.8690619209902315,0.2229386468965436
3,0.6554829798392908,0.2642857331206244,0.9149389900682808,0.31742719631889865,0.4929824068091872,0.7410054890711136,0.2566487080342059,0.3894735302338395,0.8863179870755058,0.7850878073568212,0.3238468817190954,0.9118784016208777,0.3787215206494498,0.9189096577979589,0.6097716663580638,0.3075117302979969,0.6472929721897638,0.6886031371352431,0.4070648579183546,0.28436854292869074,0.08892054400524765,0.8721857048048914,0.5044376510919802,0.14298483513025764,0.9466097157266347,0.4912713559829144,0.8405400475598556,0.8533675167868049,0.21651369575445206,0.7477095256362747,0.6020308484446832,0.6037036471242617,0.21302072813408796,0.45978145988885477,0.9080290992272796,0.9244930131905271,0.5802602268627467,0.5116360203388708,0.11461186486615732,0.9042604088829675,0.8848489887683395,0.284035916682997,0.8273894438459983,0.2845995381862247,0.7866616813663382,0.9635419431905312,0.8068231870046767,0.8375063169153169,0.5457063975355275,0.7425686810020201,0.731986552485195,0.7247395488076335,0.08587950975315035,0.7393551191055915,0.5068051209694664,0.8778146023614136,0.2022971018218787,0.1393530417787472,0.5096961518892276,0.2649797913440131,0.8917245558518291,0.5447327288515519,0.6714793558262798,0.10491367727330699,0.5103202485607664,0.6517249455037286,0.8495506933101964,0.24897096799685428,1.0,0.65152557788063,0.0569898946337256,0.7064969418903115,0.2281153822279877,0.39748551860723313,0.4872908065400577,0.3453020172210076,0.4790592250033842,0.45642020210176454,0.6996831202020065,0.6186157615188321,0.7767184831230284,0.9105960034857743,0.048187152889842044,0.10719257410816523,0.6894073182707129,0.7074653599303238,0.38471961241227204,0.5775750014485402,0.7615183829501109,0.29446693851747774,0.962474523549758,0.5208968977350015,0.6991919430056319,0.46267636951775637,0.9227152098567227,0.06072272237389861,0.7755101305998565,0.9364971303124984,0.4026649574705218,0.8846307593745236,0.22886908639586065
4,0.6824877487350615,0.2070276565542034,0.9743196448051854,0.300929317166377,0.45116244928813737,0.7076594805675849,0.3470270930109796,0.37951114802157054,0.800301932917548,0.825188022041112,0.25536766777057474,0.8725503498374139,0.3551186193486578,0.9332802083326082,0.6008303041524953,0.30823402927797516,0.6449043318883784,0.5980657440263695,0.33016746020072774,0.2275167305109897,0.08036132785574489,0.9258746299453706,0.5078788240590806,0.21045588357367206,0.9001602254357829,0.3922536693974934,0.8041617125150874,0.8265740422931037,0.2452599471145316,0.7785884027245695,0.636423225747121,0.6421296571426099,0.16093805581484508,0.5079443819394724,0.9173190380665746,0.9637139640618465,0.4870932507174275,0.46022916011063814,0.06670954955794647,0.8803255111037094,0.8673707663066444,0.333102981017903,0.8566333692401,0.29510097233160093,0.6657568181726047,0.9542944945022783,0.6925120719874117,0.8199799140081411,0.5381875040664189,0.7521031782602463,0.7680134796250523,0.6699448150380849,0.06055592726014239,0.7236461058867761,0.5031141482418688,0.8678809659645071,0.19200349452583257,0.18787053843677423,0.46541948049941567,0.27801916207179833,0.9211136555537924,0.5588495998169055,0.6693993585445956,0.11620186335049736,0.4989323599928159,0.7046802502629048,0.8513478613064246,0.23485128307216716,0.9776861832899051,0.6567267399875943,0.1003916475835227,0.7184134195656752,0.2996910527072567,0.42456479730661706,0.530068234127028,0.3394968864821276,0.4415102328641631,0.3554473949551892,0.6942946643574551,0.6534606346594358,0.7203737057705687,0.9175496153787369,0.014398981430798935,0.05938845135988267,0.7438888046460446,0.7028252595728719,0.35632182326902,0.5650260401577704,0.7641315374506675,0.29176792431558085,0.9196753251777744,0.4951216092412224,0.71619838046286,0.44606281618676563,0.8928644798853672,0.04295025684798003,0.8244896747727363,0.9104967217793166,0.4289892228901695,0.9057885482023181,0.21142321674551867
5,0.7274961355953617,0.17511516605798516,1.0,0.34896112529789286,0.44651974721885795,0.7257115499040496,0.37762170740076006,0.3712405695600665,0.7781690123953681,0.9003759245741572,0.18587204136835492,0.8736168987897324,0.3705692948334755,1.0,0.5858214846072135,0.3392921965948211,0.7425688827209405,0.6086350696807077,0.30867282111623945,0.21930115454649693,0.10271041240090557,0.9920332682041257,0.4906718537146344,0.2439679463174279,0.8828083423133848,0.394255404329146,0.8316115404709147,0.8087931210383782,0.2978592549394788,0.7748557349381594,0.6786767785511295,0.7305555744426238,0.13873398777815352,0.6012910117850283,0.9339082868887014,0.9591782604593491,0.40260309611049855,0.3879820461433995,0.06719176746598904,0.8520823244198337,0.8334423178868111,0.40036855198788746,0.8815977322958733,0.3006889278331811,0.5963338084752808,0.9244227602924742,0.6353568525113283,0.7811717038860746,0.5298772911392902,0.7779024501836183,0.8151515799558325,0.7016741538220383,0.10129369996425756,0.7143448057043519,0.4717415840383557,0.8440396701160549,0.21714164452689896,0.2010781300334594,0.45864088113935775,0.2918348550077637,0.9288474894100117,0.5507324461317875,0.7442800074753695,0.15205849911921296,0.4370107328738773,0.7897165623904563,0.8729139751994734,0.2871620595618209,0.9438722271626528,0.6688626085424475,0.12437054896033861,0.7308194687818748,0.35787854882773673,0.4651837614714734,0.6112833685503709,0.3167061423430722,0.42067255779104873,0.24931895781286342,0.685736926894689,0.704534542508776,0.6868146983061421,0.9814569086376241,0.02666668993326124,0.031527148707466784,0.8017255670423791,0.7197359559317125,0.4149201191815752,0.5694263704996082,0.7716958768316949,0.30769225225188107,0.8842798888863099,0.44226002514911594,0.7474371223663473,0.44811106724489047,0.8417501841833638,0.045912296770773096,0.8540816043526472,0.8640053507522836,0.38836523405779927,0.9928143588559685,0.19691383801137433
6,0.7299509949402456,0.20864055269160284,0.9714187695533335,0.42006896488542567,0.4667690167849397,0.747900321936188,0.3441081279032938,0.3872179831123653,0.8284708253840483,0.9385965163876634,0.17278604605086995,0.9152112908130936,0.42708418236592943,0.9970347339352852,0.5973175913383294,0.3647527190223904,0.845806657618572,0.6044472322788009,0.3300007996148628,0.21196192674244158,0.1350451886561094,1.0,0.5937329250688801,0.28865069664243564,0.8910837712020696,0.4098970662152321,0.843712956457511,0.8066008432009375,0.32354733240092987,0.7894468620615516,0.7422206661888606,0.7870371114406389,0.12889469502536355,0.7249254675561314,0.9325812684862193,0.9725187088613441,0.3645335809162552,0.3765196680855293,0.07667583600176087,0.8506462889878875,0.8284885955568245,0.42271366392874304,0.8873038607619216,0.30049619915825615,0.644305889961865,0.931075677029398,0.6708019315179858,0.7791688215886267,0.5747922937380243,0.814357843121261,0.8363636095077928,0.7074111118517287,0.13735198492349396,0.7381148301032727,0.4537485319794839,0.8509933221868663,0.22781453088520326,0.1512129451281026,0.47820496739406243,0.3054175920652408,0.9574633237370939,0.5397918644022159,0.8430196683990335,0.1344621308327226,0.4249109485467978,0.7965281981637485,0.8880616039807614,0.3354608554429262,0.9352900101132685,0.6667822495164994,0.14802978531585,0.7375123140132537,0.4057673435168601,0.46131529308584734,0.6856788742236196,0.3289615641586777,0.44769953376797955,0.2605058169678623,0.6954041305610538,0.733651509735555,0.6861474081370411,0.9682119516483342,0.02565300671688088,0.046924216769005385,0.8117910294210146,0.7201485002041087,0.4514311693385306,0.5581812200018452,0.7869620127249628,0.36761131477327763,0.9274846986544104,0.4083296058512693,0.7615487883285994,0.4590350439495399,0.8572889737535392,0.06250001412432273,0.8530611728539533,0.8610090474613792,0.45043880800925323,0.966467058755629,0.22823582207908372
7,0.7193126130613916,0.234447066682488,0.9492364405676137,0.46110470482001376,0.508017444095975,0.776983926833401,0.31264862885346273,0.3501878881651322,0.8254528394118881,0.937969935594713,0.14940914119835833,0.910545367998039,0.42791047428387036,0.9725138160967708,0.6140827672906941,0.3504876241378184,0.8176750878200403,0.6303718856667899,0.3660751254054168,0.21491958089062946,0.1526390523442525,0.9806027859347801,0.5497192974601208,0.21179631153904935,0.9068340109699535,0.41017637145835695,0.864447882325389,0.8126902354343235,0.3241589671806554,0.7780793914883446,0.7156894643879945,0.7574073339849516,0.16313544181230996,0.7596822095697007,0.9283343235851246,0.9818569820309233,0.43123649133956204,0.3791246335525122,0.07313940782365443,0.8611775198367919,0.8267127059255412,0.42340472087503445,0.9015691139046258,0.2598873411954676,0.6595165651571788,0.943317019461629,0.7199822870944244,0.8009513493778794,0.5963592964714126,0.807627672688472,0.8508417348190612,0.7208757224988958,0.17423621007483234,0.7742867983417816,0.4895040822982025,0.8549668714949417,0.19991329819518389,0.16442043390276517,0.5282305907405579,0.2735175591529687,0.9760246430027608,0.5581437428057917,0.8616175437437001,0.07171314488745059,0.44412806141309186,0.7971873670912092,0.8849806606115327,0.31868390118049095,0.9303123085101169,0.687586633402262,0.11885538212959082,0.7461639435728634,0.38516994065414795,0.4893617119395278,0.6782393078898252,0.2771446742120736,0.461935193434345,0.29610881594323757,0.6971474047244689,0.7570405710485109,0.6916770280667739,0.9258277608649712,0.027862249175866962,0.042085125449532385,0.7809554260003542,0.7061249843938844,0.4347531081575545,0.5581812200018452,0.8063539611367764,0.383265885434497,0.9486814147651217,0.4227464621140054,0.7304306849091191,0.4651797971239145,0.8666939854440937,0.06072272237389861,0.8183672804079782,0.8599458287951,0.3480663065618501,0.9485031081788787,0.2284085465028883
8,0.6890343693469304,0.2261521220351497,0.9378038702789461,0.4788034349404295,0.5171957680607469,0.7290962143929512,0.33286495724239856,0.30864655556529147,0.8038230444758605,0.9799498926578548,0.1680853080807598,0.9461406001600943,0.42818582087355345,0.9674955396578885,0.5843845321742859,0.3604189251425208,0.8532378255172877,0.6208993854377141,0.379155248213039,0.19553077481345604,0.14407983619474976,0.9771389033276973,0.503169632332599,0.21894537432183786,0.8852110110129274,0.3841999893733303,0.8848878109856063,0.8202412081705045,0.3143730440198556,0.7658636094943824,0.6924336794924466,0.7874999966886309,0.15631347611971738,0.7596822095697007,0.9189117436572243,0.9549092192623487,0.39349234247205567,0.3379645891647477,0.0638161194703452,0.8405934931379273,0.8040937878519283,0.42340472087503445,0.8823110153597339,0.29028378452081494,0.632215497194833,0.9340695707733762,0.6805494381053951,0.7543815760850334,0.617926450162347,0.7818284007651002,0.8478114265343543,0.7038986923053822,0.16542807138240087,0.7596113330086874,0.49296432523150857,0.8437086397042493,0.21535379180687786,0.20646898584480072,0.4982838773504543,0.3007606062727072,0.8530547965170321,0.5480855159972267,0.8536646019785832,0.08864548732822598,0.4348753171051685,0.8147659874868548,0.8680359617723271,0.3219663729497868,0.9098867209814656,0.6931344779232017,0.15338505865444566,0.7652628380204419,0.3717817662953593,0.5270793478730549,0.6823724878889861,0.28488495788905777,0.4425417043125675,0.27295716659138675,0.6702059718686961,0.7785202662959968,0.7023548345660088,0.9526489977135817,0.02120858483398255,0.06034163622236729,0.8207381070909128,0.701175554501905,0.44264145934153004,0.6160365494745588,0.7784348438507975,0.39217281763018225,0.929817312379582,0.41298956949415344,0.7350140270993976,0.46290400119979797,0.8487018095128313,0.05953786120694956,0.8428570524944186,0.8006958337727155,0.30841725378959267,0.9920160896473682,0.243839180734497
9,0.6824877487350615,0.22188932983506268,0.9417285072765487,0.47869907546265705,0.46709042078748214,0.7149304310477309,0.38313516152871613,0.34755632091697286,0.8103621420063328,1.0,0.15042555365205706,0.9201441051454935,0.4293425539140032,0.9831204852740839,0.6105700544765283,0.35247391189164773,0.7868896307255643,0.576927092717693,0.3208365013887749,0.17931875171116077,0.14598192453755698,0.9806027859347801,0.514580695658086,0.19034844138601997,0.8985585820812687,0.38499144894070003,0.8786156298978544,0.8140299091590086,0.3431191787225292,0.7660331986272181,0.7186375145315856,0.7333332391432791,0.1993767967489013,0.7964250944203894,0.913204936759564,0.9594451264239343,0.4086768215383897,0.36436272090365585,0.051599401029434444,0.8678792619975794,0.8301709272377289,0.4132687503240424,0.874465037702105,0.30757747112046835,0.6095945410337721,0.9451798280267315,0.6801062774334541,0.7879318259081302,0.6187177696203674,0.791923763388414,0.8329966573874471,0.6808334804395166,0.16735484515878926,0.7467962223304375,0.5167243901808017,0.8701987710303503,0.225647399102924,0.24474386674348186,0.511841337934101,0.30712502719496354,0.8321730910730191,0.5704959039291316,0.8462009944631107,0.11254978452405658,0.4825622871456795,0.7888376146064592,0.8793324603112342,0.3184495297704957,0.9249913758448554,0.6768376267743582,0.14930856736406736,0.6996409476590609,0.4073120799805769,0.499032929019374,0.5734655992976984,0.32595130802854727,0.4237672869451886,0.2999025842124083,0.6876385925932738,0.7642004053701447,0.6377157000560513,1.0,0.032306750376700846,0.0794779410983218,0.875059911289847,0.7056093827231588,0.41469452155420194,0.5572034240762102,0.7870994698561757,0.3719299022335798,0.9005069755565359,0.3928934971158955,0.7335665493317083,0.4567592480254232,0.8691475277936326,0.05539096011720702,0.8520407413552591,0.8383916476349687,0.3204420437456685,0.909381368774334,0.23048123958854336
